UMAP1	UMAP2	SeuratCluster	orig_ident	timepoint
batch2.U2PGCLCd2_69	8.83994483947754	-0.259161025285721	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_70	-3.13713121414185	-1.01006805896759	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_71	-1.56196641921997	1.09785687923431	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_72	5.11581707000732	-1.63716351985931	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_73	0.216503605246544	-1.40509116649628	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_74	-2.62694191932678	-2.26309967041016	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_75	4.77682876586914	-2.17498683929443	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_76	-1.90199851989746	-0.231634363532066	0	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_77	-2.91185593605042	-0.566128432750702	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_78	-2.78368759155273	-1.71628868579865	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_79	3.69930386543274	-1.43817734718323	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_80	8.35402297973633	0.0564870238304138	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_81	-3.65579509735107	-2.44796967506409	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_82	6.0544056892395	-2.50652360916138	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_83	0.94686621427536	0.718150675296783	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_84	4.57792282104492	5.05677175521851	14	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_85	8.3979320526123	0.452261418104172	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_86	-3.27126026153564	-1.31031203269958	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_87	4.56039237976074	-1.35065019130707	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_88	5.26715421676636	-1.80097460746765	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_89	5.6961989402771	1.0578625202179	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_90	6.04734897613525	0.092733196914196	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_91	-4.09200525283813	0.226292178034782	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_92	6.49838209152222	-3.39186263084412	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_93	3.63719177246094	-1.62587749958038	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_94	6.67844724655151	0.249218374490738	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_95	-3.07407832145691	-1.83874106407166	0	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_96	-2.95220756530762	-3.73027324676514	0	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_97	-1.89255142211914	-1.80104076862335	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_98	3.62175512313843	-2.56794929504395	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_99	6.23021745681763	1.48068618774414	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_100	7.58102178573608	-0.314951032400131	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_101	-4.00764942169189	-1.89571356773376	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_102	8.670823097229	0.359492570161819	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_103	9.17594718933105	-0.784028172492981	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_104	5.37490224838257	2.09454846382141	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_105	-0.318592250347137	1.85206842422485	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_106	4.19240760803223	-0.827047288417816	3	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_107	5.56368732452393	-2.65175700187683	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_108	7.17534923553467	0.255100339651108	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_109	6.88161563873291	0.178921952843666	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_110	-2.70039534568787	0.276408553123474	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_111	5.40188550949097	-2.30637574195862	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_112	-1.73700702190399	-2.80088925361633	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_113	6.23279476165771	2.87505769729614	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_114	7.98845958709717	0.569894790649414	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_115	8.89832210540771	-0.491154968738556	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_116	-9.52626800537109	-3.42827749252319	9	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_117	9.26999759674072	0.21090441942215	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_118	-3.17561745643616	-2.02207517623901	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_119	-2.40074467658997	0.865672945976257	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_120	7.58779525756836	-0.0522595718502998	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_121	-1.34910261631012	-1.18889558315277	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_122	-2.70814871788025	-1.07604360580444	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_123	-2.91397976875305	-0.161093845963478	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_124	-1.8664163351059	-0.57063764333725	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_125	2.43974590301514	0.779096961021423	3	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_126	-1.69339895248413	-2.09903287887573	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_127	6.2823600769043	3.18558168411255	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_128	8.21380043029785	-1.24471604824066	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_129	2.51297926902771	-0.773932933807373	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_130	5.29376173019409	-2.06737875938416	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_131	7.65312814712524	-1.63609397411346	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_132	3.66710209846497	-1.13143861293793	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_133	3.33304929733276	-0.984756827354431	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_134	-12.0871505737305	-2.15361356735229	9	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_135	6.39667320251465	-2.88121628761292	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_136	9.60596656799316	-0.518440008163452	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_137	6.30820989608765	-3.58510446548462	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_138	8.49887752532959	-0.963086843490601	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_139	5.02360677719116	-2.18824863433838	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_140	-3.77477145195007	-1.51518762111664	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_141	6.14355707168579	-0.753965198993683	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_142	9.30641460418701	-0.954664349555969	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_143	-0.0145446043461561	0.477719575166702	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_144	-1.32151997089386	-2.51699829101562	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_145	6.68213033676147	-3.36882591247559	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_146	0.966190695762634	1.90015065670013	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_147	9.4630765914917	-0.395671814680099	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_148	-3.83978033065796	-0.961129784584045	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_149	8.6394681930542	-0.691706538200378	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_150	5.86974716186523	0.62816596031189	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_151	8.03761672973633	0.167155385017395	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_152	5.62841844558716	-2.45018148422241	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_153	4.23907518386841	-2.23741149902344	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_154	4.4015941619873	-1.24449813365936	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_155	5.42436408996582	-0.320708692073822	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_156	6.01406478881836	2.13041377067566	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_157	-0.818229198455811	0.725648641586304	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_158	8.49010276794434	-1.32241868972778	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_159	-3.78755140304565	-1.80717933177948	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_160	8.21975803375244	-1.04836905002594	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_161	4.8373064994812	-2.62163543701172	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_162	5.47888994216919	3.00461196899414	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_163	-1.86253333091736	0.610688388347626	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_164	0.638711333274841	0.926737070083618	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_165	-1.30319380760193	1.45757341384888	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_166	1.25499987602234	0.670539259910583	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_167	4.71150016784668	1.26399850845337	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_168	5.45271253585815	-2.01398348808289	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_169	8.86280918121338	-0.458248466253281	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_170	8.53321170806885	0.102733582258224	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_171	8.18564891815186	-0.629621505737305	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_172	6.48666715621948	-3.69333600997925	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_173	4.53767538070679	-2.4096097946167	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_174	5.67978715896606	1.0409460067749	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_175	-3.91588592529297	-0.362820148468018	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_176	-1.17110633850098	-1.37670791149139	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_177	3.66963815689087	-1.40053737163544	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_178	5.07486248016357	-2.07540917396545	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_179	-3.37055373191833	-0.971902549266815	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_180	9.2443790435791	-1.50889885425568	5	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_181	6.92680788040161	-1.18414616584778	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_182	4.05234527587891	-1.66118121147156	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_183	-0.767825841903687	1.0785768032074	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_184	7.24024772644043	-4.77000093460083	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_185	6.43217325210571	3.3619749546051	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_186	7.80297231674194	-1.283118724823	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_187	7.76157379150391	0.382310211658478	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_188	9.43891429901123	-0.53424471616745	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_189	6.20632314682007	0.41746523976326	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_190	-3.75378680229187	-2.73808121681213	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_191	-1.63792514801025	-0.648493111133575	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_192	6.08905553817749	3.60540533065796	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_193	5.31844186782837	-1.99763345718384	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_194	-8.32884979248047	-0.527482211589813	9	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_195	-3.09933018684387	-2.38047385215759	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_196	-3.06476068496704	-2.6987943649292	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_197	6.86591625213623	0.18332202732563	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_198	3.99169015884399	-1.328693151474	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_199	6.31306743621826	-0.769052743911743	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_200	7.32116746902466	-0.318022221326828	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_201	4.69393920898438	-1.79243755340576	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_202	9.33600616455078	-0.208953440189362	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_203	-0.167628690600395	0.775934100151062	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_204	-8.2194709777832	-0.342281341552734	9	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_205	6.38941144943237	-0.421749770641327	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_206	2.26048946380615	-0.146348893642426	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_207	7.37017726898193	0.372307300567627	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_208	1.22411024570465	6.73936223983765	3	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_209	2.69373726844788	-1.22891783714294	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_210	9.75341892242432	0.0963176861405373	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_211	-3.27103900909424	-1.56838202476501	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_212	8.28302764892578	-0.139148890972137	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_213	4.97732019424438	-2.59239172935486	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_214	5.69403791427612	0.822836637496948	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_215	-2.44184970855713	-3.24161863327026	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_216	3.76984333992004	-0.729369699954987	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_217	1.86718738079071	2.79614019393921	3	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_218	-3.24925565719604	0.109810151159763	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_219	-2.25435733795166	-0.602570950984955	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_220	5.81470680236816	-3.0420868396759	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_221	-2.60842609405518	2.78172612190247	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_222	-3.86150240898132	-2.11524057388306	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_223	-12.7319583892822	0.249909535050392	9	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_224	-0.404611438512802	-0.17444509267807	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_225	-3.47345209121704	-1.74436211585999	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_226	8.55710983276367	-0.939759254455566	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_227	-1.41139400005341	1.82802605628967	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_228	-1.45365834236145	0.802489161491394	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_229	-3.49457097053528	-2.12445282936096	0	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_230	-1.79171252250671	-2.56963872909546	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_231	-2.93392634391785	-1.85270035266876	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_232	6.80026388168335	-0.327677100896835	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_233	6.47886753082275	2.89181733131409	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_234	7.6708722114563	-1.16786444187164	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_235	4.484459400177	-2.22144722938538	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_236	4.34587240219116	-1.55944204330444	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_237	9.75253486633301	0.296817392110825	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_238	5.93053913116455	0.902336776256561	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_239	-1.0154732465744	0.443889677524567	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_240	-4.31773662567139	-1.85267770290375	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_241	-3.76847195625305	-1.60762572288513	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_242	-2.28066921234131	0.698153793811798	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_243	6.53051519393921	-3.29874396324158	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_244	8.83683490753174	-0.499695658683777	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_245	2.69409799575806	-0.354619294404984	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_246	0.893042683601379	1.95778441429138	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_247	3.2394962310791	-1.42353320121765	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_248	4.77057886123657	-2.49278688430786	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_249	7.53983592987061	-0.693683087825775	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_250	-8.67022037506104	-2.14706516265869	9	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_251	7.04445838928223	0.263811767101288	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_252	9.01405239105225	0.360085070133209	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_253	6.2434515953064	0.722220361232758	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_254	3.61133718490601	-2.87988257408142	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_255	8.6060152053833	-0.437380701303482	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_256	5.46768999099731	0.0695851147174835	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_257	0.600524127483368	1.09347128868103	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_258	-2.15289354324341	-2.42921948432922	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_259	-2.36006450653076	-0.922494053840637	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_260	6.0953197479248	1.69120895862579	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_261	3.43718194961548	-3.30738878250122	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_262	6.01077127456665	3.06544494628906	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_263	6.27010822296143	0.71134752035141	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_264	7.0267539024353	0.412994295358658	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_265	5.35718441009521	0.977600932121277	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_266	-3.30674028396606	1.28790509700775	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_267	6.9462103843689	-0.336565434932709	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_268	6.17151927947998	1.74077081680298	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_269	-4.04372262954712	-2.14244413375854	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_270	5.65908765792847	2.88244152069092	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_271	-2.58643507957458	-1.78595328330994	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_272	9.85828876495361	0.195930138230324	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_273	9.38228893280029	-0.0885155275464058	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_274	7.89163017272949	-0.729215025901794	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_275	8.7451868057251	-1.26506459712982	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_276	4.87778377532959	-2.0148823261261	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_277	-2.33324432373047	1.05288529396057	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_278	-3.071368932724	-2.4280858039856	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_279	-1.82394921779633	0.36742290854454	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_280	8.56089019775391	-0.808337390422821	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_281	7.93041658401489	-0.179931536316872	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_282	-1.06466448307037	1.12620759010315	14	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_283	-0.87561023235321	-1.19825959205627	0	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_284	5.96004343032837	-0.173369854688644	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_285	-2.40445756912231	-0.842808187007904	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_286	8.80948448181152	-2.07807517051697	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_287	-1.24543786048889	-1.30814099311829	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_288	3.44703793525696	-0.668088912963867	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_289	-2.78484201431274	-1.93867862224579	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_290	5.23144960403442	-2.33315420150757	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_291	5.2520604133606	-1.99786555767059	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_292	6.5395884513855	-3.53359866142273	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_293	5.18202972412109	-2.38111996650696	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_294	6.57738780975342	-0.260249227285385	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_295	7.61246061325073	-0.094548411667347	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_296	8.26965999603271	-0.574149489402771	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_297	-3.01001715660095	-0.263104051351547	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_298	8.69835376739502	-0.510451972484589	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_299	-3.55517244338989	0.789270401000977	6	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_300	9.338210105896	-0.565713465213776	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_301	6.45813941955566	3.50467872619629	11	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_302	3.44551467895508	-0.776657044887543	13	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_303	8.51945114135742	-0.26212739944458	8	batch2.U2PGCLCd2	U2PGCLCd2
batch2.U2PGCLCd2_304	3.48701238632202	-1.04342007637024	13	batch2.U2PGCLCd2	U2PGCLCd2
